Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa),Date,Time
957,71.8,39.0,1021.0,02/14/2024,23:11:17
923,71.8,39.0,1021.0,02/14/2024,23:12:17
919,71.9,39.0,1021.0,02/14/2024,23:13:17
943,71.9,39.0,1020.9,02/14/2024,23:14:17
933,71.9,39.0,1020.9,02/14/2024,23:15:17
945,71.9,39.0,1020.9,02/14/2024,23:16:17
922,71.9,39.0,1020.9,02/14/2024,23:17:17
943,72.0,39.0,1020.9,02/14/2024,23:18:17
925,72.0,39.0,1020.9,02/14/2024,23:19:17
925,72.0,39.0,1020.9,02/14/2024,23:20:17
933,72.0,39.0,1020.9,02/14/2024,23:21:17
919,72.0,39.0,1021.0,02/14/2024,23:22:17
927,72.0,39.0,1020.9,02/14/2024,23:23:17
918,72.0,39.0,1021.0,02/14/2024,23:24:17
896,72.0,39.0,1020.9,02/14/2024,23:25:17
929,72.1,39.0,1020.9,02/14/2024,23:26:17
908,72.1,39.0,1021.0,02/14/2024,23:27:17
916,72.0,39.0,1020.9,02/14/2024,23:28:17
921,72.1,39.0,1020.9,02/14/2024,23:29:17
922,72.1,39.0,1020.9,02/14/2024,23:30:17
907,72.2,39.0,1020.9,02/14/2024,23:31:17
904,72.2,39.0,1021.0,02/14/2024,23:32:17
914,72.2,39.0,1021.1,02/14/2024,23:33:17
908,72.2,39.0,1021.0,02/14/2024,23:34:17
921,72.2,39.0,1021.0,02/14/2024,23:35:17
912,72.2,39.0,1021.0,02/14/2024,23:36:17
930,72.2,39.0,1021.0,02/14/2024,23:37:17
929,72.2,39.0,1020.9,02/14/2024,23:38:17
918,72.2,39.0,1020.9,02/14/2024,23:39:17
909,72.2,39.0,1020.9,02/14/2024,23:40:17
921,72.2,39.0,1021.0,02/14/2024,23:41:17
928,72.3,39.0,1021.0,02/14/2024,23:42:17
908,72.3,39.0,1020.9,02/14/2024,23:43:17
907,72.3,39.0,1021.0,02/14/2024,23:44:17
909,72.3,39.0,1021.0,02/14/2024,23:45:17
908,72.3,39.0,1021.0,02/14/2024,23:46:17
902,72.3,39.0,1020.9,02/14/2024,23:47:17
942,72.3,39.0,1021.0,02/14/2024,23:48:17
923,72.3,39.0,1021.0,02/14/2024,23:49:17
931,72.4,39.0,1021.0,02/14/2024,23:50:17
955,72.4,39.0,1021.0,02/14/2024,23:51:17
953,72.4,39.0,1021.1,02/14/2024,23:52:17
936,72.4,39.0,1021.2,02/14/2024,23:53:17
924,72.4,39.0,1021.3,02/14/2024,23:54:17
931,72.4,39.0,1021.2,02/14/2024,23:55:17
932,72.4,39.0,1021.2,02/14/2024,23:56:17
916,72.5,39.0,1021.2,02/14/2024,23:57:17
907,72.4,39.0,1021.2,02/14/2024,23:58:17
918,72.5,39.0,1021.1,02/14/2024,23:59:17
928,72.4,39.0,1021.2,02/15/2024,00:00:17
935,72.5,39.0,1021.2,02/15/2024,00:01:17
913,72.5,39.0,1021.2,02/15/2024,00:02:17
917,72.5,39.0,1021.2,02/15/2024,00:03:17
930,72.5,39.0,1021.3,02/15/2024,00:04:17
923,72.5,39.0,1021.3,02/15/2024,00:05:17
919,72.5,39.0,1021.3,02/15/2024,00:06:17
906,72.5,39.0,1021.3,02/15/2024,00:07:17
910,72.5,39.0,1021.4,02/15/2024,00:08:17
913,72.6,39.0,1021.3,02/15/2024,00:09:17
898,72.6,39.0,1021.3,02/15/2024,00:10:17
924,72.6,39.0,1021.3,02/15/2024,00:11:17
920,72.6,39.0,1021.2,02/15/2024,00:12:17
906,72.6,39.0,1021.3,02/15/2024,00:13:17
934,72.6,39.0,1021.2,02/15/2024,00:14:17
932,72.6,39.0,1021.2,02/15/2024,00:15:17
925,72.6,39.0,1021.3,02/15/2024,00:16:17
900,72.6,39.0,1021.2,02/15/2024,00:17:17
908,72.6,39.0,1021.3,02/15/2024,00:18:17
920,72.6,39.0,1021.2,02/15/2024,00:19:17
898,72.7,39.0,1021.2,02/15/2024,00:20:17
915,72.6,39.0,1021.4,02/15/2024,00:21:17
899,72.7,39.0,1021.3,02/15/2024,00:22:17
939,72.7,39.0,1021.3,02/15/2024,00:23:17
902,72.7,39.0,1021.3,02/15/2024,00:24:17
916,72.6,39.0,1021.3,02/15/2024,00:25:17
914,72.7,39.0,1021.2,02/15/2024,00:26:17
910,72.7,39.0,1021.3,02/15/2024,00:27:17
908,72.6,39.0,1021.3,02/15/2024,00:28:17
909,72.7,39.0,1021.4,02/15/2024,00:29:17
903,72.7,39.0,1021.4,02/15/2024,00:30:17
904,72.7,39.0,1021.4,02/15/2024,00:31:17
902,72.8,39.0,1021.4,02/15/2024,00:32:17
899,72.7,39.0,1021.4,02/15/2024,00:33:17
914,72.7,39.0,1021.4,02/15/2024,00:34:17
904,72.7,39.0,1021.5,02/15/2024,00:35:17
912,72.7,39.0,1021.4,02/15/2024,00:36:17
899,72.8,39.0,1021.4,02/15/2024,00:37:17
894,72.8,39.0,1021.5,02/15/2024,00:38:17
900,72.7,39.0,1021.4,02/15/2024,00:39:17
908,72.8,39.0,1021.4,02/15/2024,00:40:17
909,72.8,39.0,1021.4,02/15/2024,00:41:17
914,72.7,39.0,1021.4,02/15/2024,00:42:17
910,72.8,39.0,1021.5,02/15/2024,00:43:17
879,72.7,39.0,1021.5,02/15/2024,00:44:17
901,72.8,39.0,1021.4,02/15/2024,00:45:17
893,72.8,39.0,1021.4,02/15/2024,00:46:17
905,72.8,39.0,1021.3,02/15/2024,00:47:17
914,72.8,39.0,1021.4,02/15/2024,00:48:17
918,72.8,39.0,1021.5,02/15/2024,00:49:17
903,72.7,39.0,1021.4,02/15/2024,00:50:17
903,72.8,39.0,1021.4,02/15/2024,00:51:17
902,72.8,39.0,1021.5,02/15/2024,00:52:17
881,72.8,39.0,1021.4,02/15/2024,00:53:17
900,72.8,39.0,1021.4,02/15/2024,00:54:17
906,72.8,39.0,1021.4,02/15/2024,00:55:17
908,72.8,38.0,1021.5,02/15/2024,00:56:17
905,72.8,39.0,1021.4,02/15/2024,00:57:17
899,72.9,39.0,1021.4,02/15/2024,00:58:17
904,72.8,39.0,1021.5,02/15/2024,00:59:17
917,72.8,39.0,1021.3,02/15/2024,01:00:17
897,72.8,38.0,1021.3,02/15/2024,01:01:17
903,72.8,38.0,1021.3,02/15/2024,01:02:17
906,72.8,39.0,1021.3,02/15/2024,01:03:17
905,72.8,39.0,1021.3,02/15/2024,01:04:17
903,72.9,39.0,1021.4,02/15/2024,01:05:17
883,72.9,38.0,1021.4,02/15/2024,01:06:17
898,72.9,38.0,1021.4,02/15/2024,01:07:17
861,72.8,38.0,1021.4,02/15/2024,01:08:17
909,72.8,38.0,1021.5,02/15/2024,01:09:17
894,72.8,39.0,1021.4,02/15/2024,01:10:17
888,72.9,38.0,1021.4,02/15/2024,01:11:17
912,72.8,38.0,1021.5,02/15/2024,01:12:17
906,72.8,38.0,1021.5,02/15/2024,01:13:17
912,72.8,38.0,1021.6,02/15/2024,01:14:17
883,72.8,38.0,1021.5,02/15/2024,01:15:17
874,72.8,38.0,1021.5,02/15/2024,01:16:17
902,72.8,38.0,1021.5,02/15/2024,01:17:17
874,72.9,38.0,1021.4,02/15/2024,01:18:17
872,72.9,38.0,1021.5,02/15/2024,01:19:17
901,72.8,38.0,1021.5,02/15/2024,01:20:17
876,72.9,38.0,1021.6,02/15/2024,01:21:17
894,72.8,38.0,1021.6,02/15/2024,01:22:17
871,72.8,38.0,1021.5,02/15/2024,01:23:17
876,72.8,38.0,1021.4,02/15/2024,01:24:17
867,72.9,38.0,1021.5,02/15/2024,01:25:17
913,72.9,38.0,1021.4,02/15/2024,01:26:17
900,72.9,38.0,1021.4,02/15/2024,01:27:17
877,72.9,38.0,1021.4,02/15/2024,01:28:17
890,72.8,38.0,1021.4,02/15/2024,01:29:17
874,72.8,38.0,1021.4,02/15/2024,01:30:17
898,72.8,38.0,1021.4,02/15/2024,01:31:17
869,72.9,38.0,1021.4,02/15/2024,01:32:17
898,72.8,38.0,1021.4,02/15/2024,01:33:17
866,72.9,38.0,1021.5,02/15/2024,01:34:17
888,72.8,38.0,1021.4,02/15/2024,01:35:17
881,72.8,38.0,1021.4,02/15/2024,01:36:17
876,72.9,38.0,1021.4,02/15/2024,01:37:17
884,72.9,38.0,1021.3,02/15/2024,01:38:17
874,72.9,38.0,1021.3,02/15/2024,01:39:17
873,72.8,38.0,1021.3,02/15/2024,01:40:17
889,72.9,38.0,1021.4,02/15/2024,01:41:17
840,72.9,38.0,1021.4,02/15/2024,01:42:17
879,72.9,38.0,1021.4,02/15/2024,01:43:17
884,72.9,38.0,1021.4,02/15/2024,01:44:17
889,72.9,38.0,1021.3,02/15/2024,01:45:17
891,72.8,38.0,1021.4,02/15/2024,01:46:17
894,72.8,38.0,1021.4,02/15/2024,01:47:17
890,72.8,38.0,1021.3,02/15/2024,01:48:17
890,72.8,38.0,1021.3,02/15/2024,01:49:17
895,72.9,38.0,1021.4,02/15/2024,01:50:17
876,72.8,38.0,1021.3,02/15/2024,01:51:17
893,72.8,38.0,1021.3,02/15/2024,01:52:17
866,72.8,38.0,1021.3,02/15/2024,01:53:17
864,72.8,38.0,1021.3,02/15/2024,01:54:17
872,72.8,38.0,1021.2,02/15/2024,01:55:17
872,72.8,38.0,1021.2,02/15/2024,01:56:17
867,72.8,38.0,1021.2,02/15/2024,01:57:17
880,72.8,38.0,1021.2,02/15/2024,01:58:17
876,72.8,38.0,1021.3,02/15/2024,01:59:17
870,72.7,38.0,1021.2,02/15/2024,02:00:17
875,72.7,38.0,1021.2,02/15/2024,02:01:17
872,72.7,38.0,1021.2,02/15/2024,02:02:17
864,72.7,38.0,1021.2,02/15/2024,02:03:17
874,72.7,38.0,1021.2,02/15/2024,02:04:17
882,72.6,38.0,1021.1,02/15/2024,02:05:17
861,72.6,38.0,1021.1,02/15/2024,02:06:17
835,72.5,38.0,1021.2,02/15/2024,02:07:17
836,72.5,38.0,1021.1,02/15/2024,02:08:17
837,72.4,38.0,1021.1,02/15/2024,02:09:17
849,72.3,38.0,1021.1,02/15/2024,02:10:17
849,72.3,38.0,1021.0,02/15/2024,02:11:17
833,72.2,38.0,1021.1,02/15/2024,02:12:17
831,72.2,38.0,1021.0,02/15/2024,02:13:17
850,72.1,38.0,1021.0,02/15/2024,02:14:17
834,72.0,38.0,1021.0,02/15/2024,02:15:17
832,72.0,38.0,1020.9,02/15/2024,02:16:17
822,72.0,39.0,1020.9,02/15/2024,02:17:17
835,72.0,39.0,1020.9,02/15/2024,02:18:17
846,72.0,39.0,1021.0,02/15/2024,02:19:17
843,71.9,39.0,1020.9,02/15/2024,02:20:17
846,71.9,39.0,1020.8,02/15/2024,02:21:17
845,71.9,39.0,1020.9,02/15/2024,02:22:17
831,71.8,39.0,1021.0,02/15/2024,02:23:17
829,71.7,39.0,1021.0,02/15/2024,02:24:17
826,71.7,39.0,1020.9,02/15/2024,02:25:17
825,71.7,39.0,1021.0,02/15/2024,02:26:17
812,71.7,39.0,1021.0,02/15/2024,02:27:17
843,71.6,39.0,1021.0,02/15/2024,02:28:17
857,71.6,39.0,1021.0,02/15/2024,02:29:17
844,71.6,39.0,1021.0,02/15/2024,02:30:17
843,71.5,39.0,1021.1,02/15/2024,02:31:17
832,71.5,39.0,1020.9,02/15/2024,02:32:17
845,71.5,39.0,1021.0,02/15/2024,02:33:17
841,71.5,39.0,1021.1,02/15/2024,02:34:17
846,71.4,39.0,1021.1,02/15/2024,02:35:17
836,71.4,39.0,1021.0,02/15/2024,02:36:17
846,71.3,39.0,1021.0,02/15/2024,02:37:17
839,71.3,39.0,1021.0,02/15/2024,02:38:17
849,71.3,39.0,1021.2,02/15/2024,02:39:17
844,71.2,39.0,1021.1,02/15/2024,02:40:17
831,71.2,39.0,1021.1,02/15/2024,02:41:17
850,71.2,39.0,1021.2,02/15/2024,02:42:17
833,71.2,39.0,1021.2,02/15/2024,02:43:17
839,71.2,39.0,1021.1,02/15/2024,02:44:17
830,71.2,39.0,1021.1,02/15/2024,02:45:17
830,71.2,39.0,1021.1,02/15/2024,02:46:17
849,71.1,39.0,1021.2,02/15/2024,02:47:17
830,71.1,39.0,1021.2,02/15/2024,02:48:17
823,71.0,39.0,1021.1,02/15/2024,02:49:17
827,71.0,39.0,1021.2,02/15/2024,02:50:17
857,71.0,39.0,1021.2,02/15/2024,02:51:17
842,71.0,39.0,1021.1,02/15/2024,02:52:17
829,71.0,39.0,1021.2,02/15/2024,02:53:17
834,70.9,39.0,1021.1,02/15/2024,02:54:17
835,70.9,39.0,1021.2,02/15/2024,02:55:17
835,70.9,39.0,1021.2,02/15/2024,02:56:17
843,70.8,39.0,1021.1,02/15/2024,02:57:17
823,70.8,39.0,1021.2,02/15/2024,02:58:17
830,70.8,39.0,1021.2,02/15/2024,02:59:17
826,70.8,39.0,1021.2,02/15/2024,03:00:17
842,70.8,39.0,1021.2,02/15/2024,03:01:17
864,70.7,39.0,1021.1,02/15/2024,03:02:17
823,70.7,39.0,1021.2,02/15/2024,03:03:17
829,70.7,39.0,1021.1,02/15/2024,03:04:17
843,70.6,39.0,1021.2,02/15/2024,03:05:17
840,70.7,39.0,1021.0,02/15/2024,03:06:17
836,70.7,39.0,1020.9,02/15/2024,03:07:17
825,70.7,39.0,1020.9,02/15/2024,03:08:17
859,70.6,39.0,1021.0,02/15/2024,03:09:17
821,70.6,40.0,1021.0,02/15/2024,03:10:17
826,70.5,40.0,1020.9,02/15/2024,03:11:17
842,70.5,40.0,1020.9,02/15/2024,03:12:17
834,70.5,39.0,1020.9,02/15/2024,03:13:17
810,70.5,40.0,1020.8,02/15/2024,03:14:17
819,70.4,40.0,1020.7,02/15/2024,03:15:17
839,70.4,40.0,1020.7,02/15/2024,03:16:17
835,70.4,40.0,1020.7,02/15/2024,03:17:17
796,70.4,40.0,1020.7,02/15/2024,03:18:17
809,70.3,40.0,1020.6,02/15/2024,03:19:17
830,70.3,40.0,1020.6,02/15/2024,03:20:17
838,70.3,40.0,1020.5,02/15/2024,03:21:17
821,70.3,40.0,1020.4,02/15/2024,03:22:17
836,70.3,40.0,1020.4,02/15/2024,03:23:17
813,70.3,40.0,1020.4,02/15/2024,03:24:17
810,70.2,40.0,1020.4,02/15/2024,03:25:17
827,70.3,40.0,1020.4,02/15/2024,03:26:17
829,70.2,40.0,1020.3,02/15/2024,03:27:17
825,70.2,40.0,1020.4,02/15/2024,03:28:17
835,70.2,40.0,1020.3,02/15/2024,03:29:17
827,70.2,40.0,1020.4,02/15/2024,03:30:17
830,70.2,40.0,1020.4,02/15/2024,03:31:17
829,70.2,40.0,1020.5,02/15/2024,03:32:17
824,70.2,40.0,1020.4,02/15/2024,03:33:17
838,70.2,40.0,1020.4,02/15/2024,03:34:17
825,70.1,40.0,1020.4,02/15/2024,03:35:17
841,70.1,40.0,1020.4,02/15/2024,03:36:17
828,70.1,40.0,1020.3,02/15/2024,03:37:17
839,70.0,40.0,1020.3,02/15/2024,03:38:17
814,70.0,40.0,1020.3,02/15/2024,03:39:17
829,70.0,40.0,1020.4,02/15/2024,03:40:17
840,70.0,40.0,1020.3,02/15/2024,03:41:17
836,70.0,40.0,1020.4,02/15/2024,03:42:17
847,70.0,40.0,1020.5,02/15/2024,03:43:17
841,69.9,40.0,1020.5,02/15/2024,03:44:17
836,69.9,40.0,1020.5,02/15/2024,03:45:17
834,69.9,40.0,1020.5,02/15/2024,03:46:17
810,69.9,40.0,1020.6,02/15/2024,03:47:17
835,69.9,40.0,1020.5,02/15/2024,03:48:17
839,69.9,40.0,1020.6,02/15/2024,03:49:17
833,69.8,40.0,1020.5,02/15/2024,03:50:17
848,69.8,40.0,1020.6,02/15/2024,03:51:18
805,69.8,40.0,1020.6,02/15/2024,03:52:18
821,69.8,40.0,1020.6,02/15/2024,03:53:18
829,69.8,40.0,1020.6,02/15/2024,03:54:18
833,69.7,40.0,1020.7,02/15/2024,03:55:18
819,69.7,40.0,1020.7,02/15/2024,03:56:18
829,69.7,40.0,1020.6,02/15/2024,03:57:18
838,69.7,40.0,1020.7,02/15/2024,03:58:18
810,69.7,40.0,1020.6,02/15/2024,03:59:18
831,69.7,40.0,1020.6,02/15/2024,04:00:18
812,69.6,40.0,1020.7,02/15/2024,04:01:18
850,69.6,40.0,1020.6,02/15/2024,04:02:18
810,69.6,40.0,1020.6,02/15/2024,04:03:18
834,69.5,40.0,1020.7,02/15/2024,04:04:18
841,69.6,40.0,1020.6,02/15/2024,04:05:18
844,69.6,40.0,1020.5,02/15/2024,04:06:18
823,69.6,40.0,1020.7,02/15/2024,04:07:18
831,69.5,40.0,1020.6,02/15/2024,04:08:18
824,69.5,40.0,1020.7,02/15/2024,04:09:18
845,69.5,40.0,1020.7,02/15/2024,04:10:18
813,69.5,40.0,1020.8,02/15/2024,04:11:18
825,69.4,40.0,1020.8,02/15/2024,04:12:18
831,69.5,40.0,1020.8,02/15/2024,04:13:18
851,69.5,40.0,1020.8,02/15/2024,04:14:18
835,69.4,40.0,1020.9,02/15/2024,04:15:18
822,69.4,40.0,1020.8,02/15/2024,04:16:18
835,69.4,40.0,1020.8,02/15/2024,04:17:18
846,69.4,40.0,1020.9,02/15/2024,04:18:18
831,69.3,40.0,1020.9,02/15/2024,04:19:18
825,69.3,40.0,1020.9,02/15/2024,04:20:18
816,69.4,40.0,1020.9,02/15/2024,04:21:18
830,69.3,40.0,1020.9,02/15/2024,04:22:18
825,69.3,40.0,1021.0,02/15/2024,04:23:18
838,69.3,40.0,1020.9,02/15/2024,04:24:18
829,69.3,40.0,1020.9,02/15/2024,04:25:18
838,69.3,40.0,1020.9,02/15/2024,04:26:18
815,69.3,40.0,1020.9,02/15/2024,04:27:18
813,69.3,40.0,1020.9,02/15/2024,04:28:18
825,69.3,40.0,1020.9,02/15/2024,04:29:18
847,69.3,40.0,1021.0,02/15/2024,04:30:18
831,69.2,40.0,1020.9,02/15/2024,04:31:18
819,69.2,40.0,1020.9,02/15/2024,04:32:18
857,69.3,40.0,1021.0,02/15/2024,04:33:18
842,69.3,40.0,1021.0,02/15/2024,04:34:18
852,69.2,40.0,1021.1,02/15/2024,04:35:18
851,69.2,40.0,1021.1,02/15/2024,04:36:18
824,69.2,40.0,1021.1,02/15/2024,04:37:18
837,69.2,40.0,1021.1,02/15/2024,04:38:18
818,69.2,40.0,1021.1,02/15/2024,04:39:18
830,69.2,40.0,1021.2,02/15/2024,04:40:18
844,69.2,40.0,1021.1,02/15/2024,04:41:18
833,69.1,40.0,1021.1,02/15/2024,04:42:18
850,69.1,40.0,1021.1,02/15/2024,04:43:18
831,69.2,41.0,1021.1,02/15/2024,04:44:18
844,69.1,41.0,1021.0,02/15/2024,04:45:18
843,69.1,40.0,1021.0,02/15/2024,04:46:18
839,69.1,41.0,1021.2,02/15/2024,04:47:18
851,69.0,41.0,1021.1,02/15/2024,04:48:18
846,69.0,41.0,1021.2,02/15/2024,04:49:18
832,69.0,41.0,1021.1,02/15/2024,04:50:18
848,69.0,41.0,1021.2,02/15/2024,04:51:18
822,68.9,41.0,1021.1,02/15/2024,04:52:18
827,69.0,41.0,1021.2,02/15/2024,04:53:18
826,69.0,41.0,1021.1,02/15/2024,04:54:18
838,69.0,41.0,1021.1,02/15/2024,04:55:18
836,68.9,41.0,1021.1,02/15/2024,04:56:18
825,69.0,41.0,1021.1,02/15/2024,04:57:18
819,68.9,41.0,1021.1,02/15/2024,04:58:18
826,69.0,41.0,1021.3,02/15/2024,04:59:18
849,68.9,41.0,1021.4,02/15/2024,05:00:18
838,68.9,41.0,1021.5,02/15/2024,05:01:18
847,68.9,41.0,1021.5,02/15/2024,05:02:18
825,68.9,41.0,1021.6,02/15/2024,05:03:18
844,68.9,41.0,1021.5,02/15/2024,05:04:18
840,68.9,41.0,1021.6,02/15/2024,05:05:18
845,68.9,41.0,1021.7,02/15/2024,05:06:18
827,68.8,41.0,1021.6,02/15/2024,05:07:18
836,68.8,41.0,1021.6,02/15/2024,05:08:18
834,68.8,41.0,1021.7,02/15/2024,05:09:18
827,68.8,41.0,1021.7,02/15/2024,05:10:18
830,68.8,41.0,1021.6,02/15/2024,05:11:18
840,68.8,41.0,1021.6,02/15/2024,05:12:18
842,68.8,41.0,1021.6,02/15/2024,05:13:18
838,68.8,41.0,1021.5,02/15/2024,05:14:18
843,68.8,41.0,1021.5,02/15/2024,05:15:18
834,68.7,41.0,1021.5,02/15/2024,05:16:18
849,68.7,41.0,1021.4,02/15/2024,05:17:18
840,68.7,41.0,1021.4,02/15/2024,05:18:18
826,68.7,41.0,1021.3,02/15/2024,05:19:18
831,68.7,41.0,1021.3,02/15/2024,05:20:18
846,68.6,41.0,1021.3,02/15/2024,05:21:18
843,68.7,41.0,1021.3,02/15/2024,05:22:18
818,68.6,41.0,1021.2,02/15/2024,05:23:18
860,68.6,41.0,1021.2,02/15/2024,05:24:18
837,68.6,41.0,1021.2,02/15/2024,05:25:18
822,68.6,41.0,1021.2,02/15/2024,05:26:18
819,68.6,41.0,1021.1,02/15/2024,05:27:18
833,68.6,41.0,1021.2,02/15/2024,05:28:18
829,68.6,41.0,1021.1,02/15/2024,05:29:18
832,68.5,41.0,1021.2,02/15/2024,05:30:18
843,68.6,41.0,1021.1,02/15/2024,05:31:18
827,68.6,41.0,1021.1,02/15/2024,05:32:18
835,68.5,41.0,1021.2,02/15/2024,05:33:18
837,68.5,41.0,1021.1,02/15/2024,05:34:18
849,68.5,41.0,1021.1,02/15/2024,05:35:18
826,68.5,41.0,1021.2,02/15/2024,05:36:18
843,68.5,41.0,1021.2,02/15/2024,05:37:18
841,68.5,41.0,1021.2,02/15/2024,05:38:18
839,68.5,41.0,1021.3,02/15/2024,05:39:18
831,68.5,41.0,1021.3,02/15/2024,05:40:18
834,68.5,41.0,1021.4,02/15/2024,05:41:18
824,68.5,41.0,1021.4,02/15/2024,05:42:18
843,68.5,41.0,1021.4,02/15/2024,05:43:18
850,68.5,41.0,1021.4,02/15/2024,05:44:18
841,68.5,41.0,1021.4,02/15/2024,05:45:18
847,68.5,41.0,1021.4,02/15/2024,05:46:18
827,68.5,41.0,1021.5,02/15/2024,05:47:18
832,68.5,41.0,1021.5,02/15/2024,05:48:18
831,68.4,41.0,1021.6,02/15/2024,05:49:18
822,68.5,41.0,1021.6,02/15/2024,05:50:18
842,68.5,41.0,1021.6,02/15/2024,05:51:18
845,68.5,41.0,1021.7,02/15/2024,05:52:18
837,68.5,41.0,1021.7,02/15/2024,05:53:18
855,68.4,41.0,1021.6,02/15/2024,05:54:18
840,68.5,41.0,1021.7,02/15/2024,05:55:18
840,68.4,41.0,1021.6,02/15/2024,05:56:18
866,68.4,41.0,1021.7,02/15/2024,05:57:18
837,68.4,41.0,1021.6,02/15/2024,05:58:18
851,68.4,41.0,1021.7,02/15/2024,05:59:18
838,68.4,41.0,1021.7,02/15/2024,06:00:18
825,68.3,41.0,1021.6,02/15/2024,06:01:18
841,68.3,41.0,1021.8,02/15/2024,06:02:18
840,68.4,41.0,1021.8,02/15/2024,06:03:18
841,68.3,41.0,1021.8,02/15/2024,06:04:18
857,68.3,41.0,1021.7,02/15/2024,06:05:18
835,68.3,41.0,1021.7,02/15/2024,06:06:18
830,68.4,41.0,1021.8,02/15/2024,06:07:18
833,68.3,41.0,1021.7,02/15/2024,06:08:18
831,68.3,41.0,1021.8,02/15/2024,06:09:18
832,68.3,41.0,1021.8,02/15/2024,06:10:18
848,68.3,41.0,1021.8,02/15/2024,06:11:18
838,68.3,41.0,1021.8,02/15/2024,06:12:18
841,68.2,41.0,1021.8,02/15/2024,06:13:18
842,68.2,41.0,1021.7,02/15/2024,06:14:18
825,68.2,41.0,1021.8,02/15/2024,06:15:18
826,68.2,41.0,1021.8,02/15/2024,06:16:18
819,68.2,41.0,1021.9,02/15/2024,06:17:18
815,68.2,41.0,1021.9,02/15/2024,06:18:18
838,68.2,41.0,1022.0,02/15/2024,06:19:18
820,68.2,41.0,1022.1,02/15/2024,06:20:18
823,68.2,41.0,1022.2,02/15/2024,06:21:18
845,68.2,41.0,1022.1,02/15/2024,06:22:18
848,68.1,41.0,1022.1,02/15/2024,06:23:18
855,68.2,41.0,1022.1,02/15/2024,06:24:18
839,68.1,41.0,1022.2,02/15/2024,06:25:18
822,68.1,41.0,1022.2,02/15/2024,06:26:18
838,68.1,41.0,1022.3,02/15/2024,06:27:18
828,68.1,41.0,1022.2,02/15/2024,06:28:18
822,68.1,41.0,1022.4,02/15/2024,06:29:18
856,68.0,41.0,1022.3,02/15/2024,06:30:18
832,68.0,41.0,1022.4,02/15/2024,06:31:18
859,68.1,41.0,1022.3,02/15/2024,06:32:18
806,68.0,41.0,1022.4,02/15/2024,06:33:18
830,68.0,41.0,1022.3,02/15/2024,06:34:18
838,68.0,41.0,1022.3,02/15/2024,06:35:18
822,68.0,41.0,1022.2,02/15/2024,06:36:18
836,68.0,41.0,1022.2,02/15/2024,06:37:18
806,68.0,41.0,1022.2,02/15/2024,06:38:18
849,67.9,41.0,1022.2,02/15/2024,06:39:18
834,67.9,41.0,1022.2,02/15/2024,06:40:18
844,67.9,41.0,1022.2,02/15/2024,06:41:18
817,68.0,41.0,1022.2,02/15/2024,06:42:18
828,67.9,41.0,1022.1,02/15/2024,06:43:18
833,67.9,41.0,1022.1,02/15/2024,06:44:18
820,67.8,41.0,1022.1,02/15/2024,06:45:18
841,67.9,41.0,1022.1,02/15/2024,06:46:18
812,67.8,41.0,1022.0,02/15/2024,06:47:18
818,67.8,41.0,1022.0,02/15/2024,06:48:18
796,67.9,41.0,1021.9,02/15/2024,06:49:18
826,67.8,41.0,1022.0,02/15/2024,06:50:18
827,67.8,41.0,1022.0,02/15/2024,06:51:18
820,67.8,41.0,1022.0,02/15/2024,06:52:18
848,67.8,41.0,1022.0,02/15/2024,06:53:18
840,67.7,41.0,1022.0,02/15/2024,06:54:18
833,67.8,41.0,1022.1,02/15/2024,06:55:18
835,67.8,41.0,1022.1,02/15/2024,06:56:18
852,67.8,41.0,1022.0,02/15/2024,06:57:18
832,67.7,41.0,1022.1,02/15/2024,06:58:18
852,67.7,41.0,1022.0,02/15/2024,06:59:18
855,67.7,41.0,1022.0,02/15/2024,07:00:18
842,67.7,41.0,1022.1,02/15/2024,07:01:18
858,67.7,41.0,1022.0,02/15/2024,07:02:18
843,67.7,41.0,1022.0,02/15/2024,07:03:18
842,67.7,41.0,1021.9,02/15/2024,07:04:18
834,67.7,41.0,1022.0,02/15/2024,07:05:18
849,67.7,41.0,1022.0,02/15/2024,07:06:18
826,67.7,41.0,1022.0,02/15/2024,07:07:18
836,67.6,41.0,1022.0,02/15/2024,07:08:18
859,67.6,41.0,1022.0,02/15/2024,07:09:18
844,67.6,41.0,1022.0,02/15/2024,07:10:18
864,67.6,41.0,1021.9,02/15/2024,07:11:18
852,67.6,41.0,1021.8,02/15/2024,07:12:18
855,67.6,41.0,1021.8,02/15/2024,07:13:18
853,67.6,41.0,1021.8,02/15/2024,07:14:18
868,67.6,42.0,1021.7,02/15/2024,07:15:18
860,67.6,41.0,1021.7,02/15/2024,07:16:18
843,67.6,41.0,1021.7,02/15/2024,07:17:18
840,67.6,41.0,1021.7,02/15/2024,07:18:18
847,67.6,42.0,1021.8,02/15/2024,07:19:18
848,67.6,41.0,1021.8,02/15/2024,07:20:18
857,67.6,42.0,1021.8,02/15/2024,07:21:18
830,67.5,41.0,1021.8,02/15/2024,07:22:18
849,67.6,42.0,1021.7,02/15/2024,07:23:18
858,67.6,42.0,1021.8,02/15/2024,07:24:18
846,67.6,41.0,1021.8,02/15/2024,07:25:18
834,67.6,41.0,1021.7,02/15/2024,07:26:18
853,67.6,42.0,1021.7,02/15/2024,07:27:18
823,67.6,41.0,1021.8,02/15/2024,07:28:18
